row,column,cor,p
ADOS.Total...New.Algorithm..Mod4.,Cognition.T.Score,0.012879990566999068,0.8574381098982413
Comparison.Score...New.Algorithm..Mod4.,Cognition.T.Score,0.014088227926642582,0.8442273680388244
Verbal.Standard.Score,Cognition.T.Score,-0.4091530341378908,0
Nonverbal.Reasoning.Standard.Score,Cognition.T.Score,-0.33341258619476294,7.385203559806541e-13
Spatial.Standard.Score,Cognition.T.Score,-0.3796099127859419,2.220446049250313e-16
General.Conceptual.Ability.Standard.Score,Cognition.T.Score,-0.4229458601540803,0
Spatial.Nonverbal.Composite.Standard.Score,Cognition.T.Score,-0.3977558806847701,0
Communication.Standard.Score,Cognition.T.Score,-0.6860281525296453,0
Living.Skills.Standard.Score,Cognition.T.Score,-0.594413781780854,0
Socialization.Standard.Score,Cognition.T.Score,-0.7665189622169557,0
Adaptive.Behavior.Composite.Standard.Score,Cognition.T.Score,-0.7234347621719581,0
Social.Awareness,Cognition.T.Score,0.8675079435023549,0
Social.Cognition,Cognition.T.Score,0.9972066263961417,0
Social.Communication,Cognition.T.Score,0.930130494309625,0
Social.Motivation,Cognition.T.Score,0.7819645357046676,0
Restricted.Interest.and.Repetitive.Behavior,Cognition.T.Score,0.9030562324398274,0
Awareness.T.Score,Cognition.T.Score,0.8689587373451862,0
Age.of.single.word,Communication.T.Score,-0.007461190680049503,0.9186231959683111
Age.of.first.phrase,Communication.T.Score,-0.08143776987942905,0.26399817594864583
Loss.of.Language.,Communication.T.Score,0.05824042786684022,0.4247723494794826
Social.Total,Communication.T.Score,0.2768206960241596,9.732421042385475e-5
Communication.Total,Communication.T.Score,0.18158980108540196,0.011491494598708574
Behavioral.Total,Communication.T.Score,0.18104317567094133,0.011747154150796746
Social.Affect.Total...New.Algorithm..Mod4.,Communication.T.Score,0.12514826038923457,0.07972965390457976
Behavioral.Total...New.Algorithm..Mod4.,Communication.T.Score,0.06012921463076971,0.40127697875102153
ADOS.Total...New.Algorithm..Mod4.,Communication.T.Score,0.13210990662995387,0.06423139466754746
Comparison.Score...New.Algorithm..Mod4.,Communication.T.Score,0.1267095944568604,0.07601443145958942
Verbal.Standard.Score,Communication.T.Score,-0.3349869497591631,5.6754601018838e-13
Nonverbal.Reasoning.Standard.Score,Communication.T.Score,-0.2940972322702881,3.300655304627753e-10
Spatial.Standard.Score,Communication.T.Score,-0.34697585922922314,7.283063041541027e-14
General.Conceptual.Ability.Standard.Score,Communication.T.Score,-0.3673156322975305,1.7763568394002505e-15
Spatial.Nonverbal.Composite.Standard.Score,Communication.T.Score,-0.3609366873498796,2.6201263381153694e-14
Communication.Standard.Score,Communication.T.Score,-0.6933397173176977,0
Living.Skills.Standard.Score,Communication.T.Score,-0.6052626657427607,0
Socialization.Standard.Score,Communication.T.Score,-0.7902872336116051,0
Adaptive.Behavior.Composite.Standard.Score,Communication.T.Score,-0.7398715062499102,0
Social.Awareness,Communication.T.Score,0.8786132455151167,0
Social.Cognition,Communication.T.Score,0.9294665605618665,0
Social.Communication,Communication.T.Score,0.9948804203116403,0
Social.Motivation,Communication.T.Score,0.8309674437774623,0
Restricted.Interest.and.Repetitive.Behavior,Communication.T.Score,0.9017060747394332,0
Awareness.T.Score,Communication.T.Score,0.8830003901867607,0
Cognition.T.Score,Communication.T.Score,0.9320924562930542,0
Age.of.single.word,Motivation.T.Score,0.142733605559557,0.04886519706953685
Age.of.first.phrase,Motivation.T.Score,0.0870991567393106,0.23087382308114046
Loss.of.Language.,Motivation.T.Score,0.08932666593607141,0.21911923665135724
Social.Total,Motivation.T.Score,0.20321180555184065,0.004485482577735844
Communication.Total,Motivation.T.Score,0.06554975617180403,0.3638363363807282
Behavioral.Total,Motivation.T.Score,0.1779129970627909,0.013069874936680437
Social.Affect.Total...New.Algorithm..Mod4.,Motivation.T.Score,0.1599749861777547,0.024732917062457505
Behavioral.Total...New.Algorithm..Mod4.,Motivation.T.Score,-0.08183419114001804,0.25295277827517304
ADOS.Total...New.Algorithm..Mod4.,Motivation.T.Score,0.1092657637058777,0.1264037263732003
Comparison.Score...New.Algorithm..Mod4.,Motivation.T.Score,0.0658550053985932,0.35786786335160903
Verbal.Standard.Score,Motivation.T.Score,-0.28029425377032785,2.09890194113882e-9
Nonverbal.Reasoning.Standard.Score,Motivation.T.Score,-0.25574907512612544,5.142153636228386e-8
Spatial.Standard.Score,Motivation.T.Score,-0.2820530619063721,1.6482961662234175e-9
General.Conceptual.Ability.Standard.Score,Motivation.T.Score,-0.30989982287484663,2.8535840357335474e-11
Spatial.Nonverbal.Composite.Standard.Score,Motivation.T.Score,-0.30298187805773064,2.2914781183658306e-10
Communication.Standard.Score,Motivation.T.Score,-0.6060414577529771,0
Living.Skills.Standard.Score,Motivation.T.Score,-0.5268558316044533,0
Socialization.Standard.Score,Motivation.T.Score,-0.6811435159627208,0
Adaptive.Behavior.Composite.Standard.Score,Motivation.T.Score,-0.6423062559412606,0
Social.Awareness,Motivation.T.Score,0.7305455921480263,0
Social.Cognition,Motivation.T.Score,0.7705194004025634,0
Social.Communication,Motivation.T.Score,0.8198687786813195,0
Social.Motivation,Motivation.T.Score,0.9968424120406203,0
Restricted.Interest.and.Repetitive.Behavior,Motivation.T.Score,0.7616725554818992,0
Awareness.T.Score,Motivation.T.Score,0.7338476763606587,0
Cognition.T.Score,Motivation.T.Score,0.777980805017015,0
Communication.T.Score,Motivation.T.Score,0.8281746301109275,0
Age.of.single.word,Restricted.Repetitive.Behavior.T.Score,0.02949878107411676,0.6893888011963112
Age.of.first.phrase,Restricted.Repetitive.Behavior.T.Score,-0.059133446027351,0.42270458950360945
Loss.of.Language.,Restricted.Repetitive.Behavior.T.Score,0.12195885898098481,0.09726089636981605
Social.Total,Restricted.Repetitive.Behavior.T.Score,0.0656293673216371,0.3695925294318523
Communication.Total,Restricted.Repetitive.Behavior.T.Score,0.12219346182566244,0.09393014410244893
Behavioral.Total,Restricted.Repetitive.Behavior.T.Score,0.33844335287641053,1.9046779735631958e-6
Social.Affect.Total...New.Algorithm..Mod4.,Restricted.Repetitive.Behavior.T.Score,-0.001977391496045171,0.978226538730709
Behavioral.Total...New.Algorithm..Mod4.,Restricted.Repetitive.Behavior.T.Score,0.09630015289315255,0.18277732385661993
ADOS.Total...New.Algorithm..Mod4.,Restricted.Repetitive.Behavior.T.Score,0.034190530087363606,0.6368964460125763
Comparison.Score...New.Algorithm..Mod4.,Restricted.Repetitive.Behavior.T.Score,0.05250166508405731,0.468366963219671
Verbal.Standard.Score,Restricted.Repetitive.Behavior.T.Score,-0.3334246443409909,2.0459189897792385e-12
Nonverbal.Reasoning.Standard.Score,Restricted.Repetitive.Behavior.T.Score,-0.3108359821926797,6.626477144777709e-11
Spatial.Standard.Score,Restricted.Repetitive.Behavior.T.Score,-0.387848405616763,0
General.Conceptual.Ability.Standard.Score,Restricted.Repetitive.Behavior.T.Score,-0.3894883666651787,0
Spatial.Nonverbal.Composite.Standard.Score,Restricted.Repetitive.Behavior.T.Score,-0.3906595684204641,4.440892098500626e-16
Communication.Standard.Score,Restricted.Repetitive.Behavior.T.Score,-0.6487429434080383,0
Living.Skills.Standard.Score,Restricted.Repetitive.Behavior.T.Score,-0.5894763135139597,0
Socialization.Standard.Score,Restricted.Repetitive.Behavior.T.Score,-0.7313990442893066,0
Adaptive.Behavior.Composite.Standard.Score,Restricted.Repetitive.Behavior.T.Score,-0.6942265849486899,0
Social.Awareness,Restricted.Repetitive.Behavior.T.Score,0.830233254147002,0
Social.Cognition,Restricted.Repetitive.Behavior.T.Score,0.907037428723941,0
Social.Communication,Restricted.Repetitive.Behavior.T.Score,0.9058650615491474,0
Social.Motivation,Restricted.Repetitive.Behavior.T.Score,0.7759313008553521,0
Restricted.Interest.and.Repetitive.Behavior,Restricted.Repetitive.Behavior.T.Score,0.9914294661240353,0
Awareness.T.Score,Restricted.Repetitive.Behavior.T.Score,0.8320004005367112,0
Cognition.T.Score,Restricted.Repetitive.Behavior.T.Score,0.9084731697732998,0
Communication.T.Score,Restricted.Repetitive.Behavior.T.Score,0.9086991031320727,0
Motivation.T.Score,Restricted.Repetitive.Behavior.T.Score,0.7739948415350477,0
Age.of.single.word,Total.Raw.Score,0.022196947463548677,0.763002310303023
Age.of.first.phrase,Total.Raw.Score,-0.05982076155905922,0.4160574150446741
Loss.of.Language.,Total.Raw.Score,0.09406986939282536,0.20033336403865287
Social.Total,Total.Raw.Score,0.2658147852392001,2.099483678388303e-4
Communication.Total,Total.Raw.Score,0.2121178722923263,0.0033027649305854556
Behavioral.Total,Total.Raw.Score,0.29484847176999157,3.6344745241834175e-5
Social.Affect.Total...New.Algorithm..Mod4.,Total.Raw.Score,0.1327239331475037,0.065058784430577
Behavioral.Total...New.Algorithm..Mod4.,Total.Raw.Score,0.025047734142842906,0.7288359644380731
ADOS.Total...New.Algorithm..Mod4.,Total.Raw.Score,0.12523951486931206,0.08186449813817598
Comparison.Score...New.Algorithm..Mod4.,Total.Raw.Score,0.11704612119458475,0.10409445177939824
Verbal.Standard.Score,Total.Raw.Score,-0.3583297887712323,1.4654943925052066e-14
Nonverbal.Reasoning.Standard.Score,Total.Raw.Score,-0.30915755530307293,4.8214987558026223e-11
Spatial.Standard.Score,Total.Raw.Score,-0.35452370284653967,2.864375403532904e-14
General.Conceptual.Ability.Standard.Score,Total.Raw.Score,-0.3855866583787114,0
Spatial.Nonverbal.Composite.Standard.Score,Total.Raw.Score,-0.3722280568195491,5.3290705182007514e-15
Communication.Standard.Score,Total.Raw.Score,-0.7052949551808222,0
Living.Skills.Standard.Score,Total.Raw.Score,-0.6225672353698964,0
Socialization.Standard.Score,Total.Raw.Score,-0.7959334107428347,0
Adaptive.Behavior.Composite.Standard.Score,Total.Raw.Score,-0.7512099111945086,0
Social.Awareness,Total.Raw.Score,0.9113431753329567,0
Social.Cognition,Total.Raw.Score,0.9614200656346336,0
Social.Communication,Total.Raw.Score,0.9815616126949673,0
Social.Motivation,Total.Raw.Score,0.869913444854935,0
Restricted.Interest.and.Repetitive.Behavior,Total.Raw.Score,0.9473626094095601,0
Awareness.T.Score,Total.Raw.Score,0.9098618924459998,0
Cognition.T.Score,Total.Raw.Score,0.9586558780401886,0
Communication.T.Score,Total.Raw.Score,0.9774395927755445,0
Motivation.T.Score,Total.Raw.Score,0.8626007368468503,0
Restricted.Repetitive.Behavior.T.Score,Total.Raw.Score,0.9459843421412528,0
Age.of.single.word,Total.T.Score,0.042611985588538744,0.562544575237931
Age.of.first.phrase,Total.T.Score,-0.04127622290686272,0.5748668664821559
Loss.of.Language.,Total.T.Score,0.08443928835890782,0.25055564442170497
Social.Total,Total.T.Score,0.23436943447149475,0.00113514720862673
Communication.Total,Total.T.Score,0.18466019555119034,0.010755575808188977
Behavioral.Total,Total.T.Score,0.290858960531226,4.678636726684893e-5
Social.Affect.Total...New.Algorithm..Mod4.,Total.T.Score,0.08818947106844961,0.22141165559217502
Behavioral.Total...New.Algorithm..Mod4.,Total.T.Score,0.015393387681108973,0.8313019140694631
ADOS.Total...New.Algorithm..Mod4.,Total.T.Score,0.08274916236232695,0.2513475415811268
Comparison.Score...New.Algorithm..Mod4.,Total.T.Score,0.07762670830658912,0.2819934994825928
Verbal.Standard.Score,Total.T.Score,-0.35323006868836104,3.597122599785507e-14
Nonverbal.Reasoning.Standard.Score,Total.T.Score,-0.3029207430419689,1.2185319420154883e-10
Spatial.Standard.Score,Total.T.Score,-0.35858547075128683,1.3766765505351941e-14
General.Conceptual.Ability.Standard.Score,Total.T.Score,-0.3824836224130609,0
Spatial.Nonverbal.Composite.Standard.Score,Total.T.Score,-0.37123788024433085,6.661338147750939e-15
Communication.Standard.Score,Total.T.Score,-0.6976873867292324,0
Living.Skills.Standard.Score,Total.T.Score,-0.6118995546204832,0
Socialization.Standard.Score,Total.T.Score,-0.7914510635021649,0
Adaptive.Behavior.Composite.Standard.Score,Total.T.Score,-0.7436017448540864,0
Social.Awareness,Total.T.Score,0.9054004686126653,0
Social.Cognition,Total.T.Score,0.9563699049170659,0
Social.Communication,Total.T.Score,0.9754459713408498,0
Social.Motivation,Total.T.Score,0.8740969121994112,0
Restricted.Interest.and.Repetitive.Behavior,Total.T.Score,0.9394145633060177,0
Awareness.T.Score,Total.T.Score,0.9092487885301959,0
Cognition.T.Score,Total.T.Score,0.9595368377433381,0
Communication.T.Score,Total.T.Score,0.9803723086081756,0
Motivation.T.Score,Total.T.Score,0.8718479603949393,0
Restricted.Repetitive.Behavior.T.Score,Total.T.Score,0.9479089328205006,0
Total.Raw.Score,Total.T.Score,0.9950497993882794,0
Age.of.single.word,Recalling.Sentences.Scaled.Score,0.10040023831584369,0.1451466353699855
Age.of.first.phrase,Recalling.Sentences.Scaled.Score,0.12230201656881573,0.07628728617640368
Loss.of.Language.,Recalling.Sentences.Scaled.Score,-0.03782185408249324,0.5839427957440364
Social.Total,Recalling.Sentences.Scaled.Score,-0.1973658109031843,0.003584958661017268
Communication.Total,Recalling.Sentences.Scaled.Score,-0.1590729310795836,0.019323320843441127
Behavioral.Total,Recalling.Sentences.Scaled.Score,0.037050161840148484,0.5881283135997952
Social.Affect.Total...New.Algorithm..Mod4.,Recalling.Sentences.Scaled.Score,-0.22606153633025,6.906613956438878e-4
Behavioral.Total...New.Algorithm..Mod4.,Recalling.Sentences.Scaled.Score,-0.12760719814071478,0.05765144632262653
ADOS.Total...New.Algorithm..Mod4.,Recalling.Sentences.Scaled.Score,-0.24777740298596493,1.9202801466100539e-4
Comparison.Score...New.Algorithm..Mod4.,Recalling.Sentences.Scaled.Score,-0.2029720672644628,0.002374925186447552
Verbal.Standard.Score,Recalling.Sentences.Scaled.Score,0.6658573128134831,0
Nonverbal.Reasoning.Standard.Score,Recalling.Sentences.Scaled.Score,0.5077149102732381,0
Spatial.Standard.Score,Recalling.Sentences.Scaled.Score,0.4547415777837796,0
General.Conceptual.Ability.Standard.Score,Recalling.Sentences.Scaled.Score,0.6306586704008751,0
Spatial.Nonverbal.Composite.Standard.Score,Recalling.Sentences.Scaled.Score,0.5276009733223461,0
Communication.Standard.Score,Recalling.Sentences.Scaled.Score,0.5269350943065199,0
Living.Skills.Standard.Score,Recalling.Sentences.Scaled.Score,0.4143643058606689,0
Socialization.Standard.Score,Recalling.Sentences.Scaled.Score,0.4385192820912981,0
Adaptive.Behavior.Composite.Standard.Score,Recalling.Sentences.Scaled.Score,0.4854365212382541,0
Social.Awareness,Recalling.Sentences.Scaled.Score,-0.37944778123337997,4.440892098500626e-16
Social.Cognition,Recalling.Sentences.Scaled.Score,-0.44304669986501277,0
Social.Communication,Recalling.Sentences.Scaled.Score,-0.42459781943452923,0
Social.Motivation,Recalling.Sentences.Scaled.Score,-0.3468400436256009,1.8540724511240114e-13
Restricted.Interest.and.Repetitive.Behavior,Recalling.Sentences.Scaled.Score,-0.41742651554490956,0
Awareness.T.Score,Recalling.Sentences.Scaled.Score,-0.3628740964699709,1.0658141036401503e-14
Cognition.T.Score,Recalling.Sentences.Scaled.Score,-0.4371876467553311,0
Communication.T.Score,Recalling.Sentences.Scaled.Score,-0.41837762657680766,0
Motivation.T.Score,Recalling.Sentences.Scaled.Score,-0.33768721463602275,8.535394613318203e-13
Restricted.Repetitive.Behavior.T.Score,Recalling.Sentences.Scaled.Score,-0.3923258155941894,0
Total.Raw.Score,Recalling.Sentences.Scaled.Score,-0.4199673670698307,0
Total.T.Score,Recalling.Sentences.Scaled.Score,-0.4118546337200286,0
Age.of.single.word,Formulated.Sentences.Scaled.Score,0.12364294599628706,0.07378751203340284
Age.of.first.phrase,Formulated.Sentences.Scaled.Score,0.12775186570828514,0.0652748394042808
Loss.of.Language.,Formulated.Sentences.Scaled.Score,-0.024137952115357093,0.7280241757279367
Social.Total,Formulated.Sentences.Scaled.Score,-0.2936503648996516,1.258240975499092e-5
Communication.Total,Formulated.Sentences.Scaled.Score,-0.2005997306451651,0.003205081837901025
Behavioral.Total,Formulated.Sentences.Scaled.Score,0.0051094069216867,0.9407661899638429
Social.Affect.Total...New.Algorithm..Mod4.,Formulated.Sentences.Scaled.Score,-0.20598125256864047,0.00213494510561274
Behavioral.Total...New.Algorithm..Mod4.,Formulated.Sentences.Scaled.Score,-0.05198179369446252,0.4429975903556058
ADOS.Total...New.Algorithm..Mod4.,Formulated.Sentences.Scaled.Score,-0.20201553485033108,0.002608998958020692
Comparison.Score...New.Algorithm..Mod4.,Formulated.Sentences.Scaled.Score,-0.1701181907546344,0.011493167718749753
Verbal.Standard.Score,Formulated.Sentences.Scaled.Score,0.5868498360243376,0
Nonverbal.Reasoning.Standard.Score,Formulated.Sentences.Scaled.Score,0.5233536080541374,0
Spatial.Standard.Score,Formulated.Sentences.Scaled.Score,0.4181383841300886,0
General.Conceptual.Ability.Standard.Score,Formulated.Sentences.Scaled.Score,0.5881354512034148,0
Spatial.Nonverbal.Composite.Standard.Score,Formulated.Sentences.Scaled.Score,0.5239120633858417,0
Communication.Standard.Score,Formulated.Sentences.Scaled.Score,0.4267215269798224,0
Living.Skills.Standard.Score,Formulated.Sentences.Scaled.Score,0.3015677600360628,3.6136427183919295e-11
